ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0090087,regulation of peptide transport,22/828,217/18860,0.10138248847926268,2.309267793138761,4.15674134485612,2.347996511326643e-4,0.022180446721546357,0.02054690694909266,FGA/FGB/FGG/PDE8B/MYRIP/GHRL/CHRM3/RAPGEF4/GNAZ/OXCT1/SIRT4/PRKD1/GNAI1/CELA2A/SIDT2/PLA2G6/ABCC8/CHGA/FFAR3/F2/TFAP2B/KCNJ11,22
GO:0006936,muscle contraction,32/828,372/18860,0.08602150537634409,1.959378733572282,4.0046921851484445,2.3534904490163955e-4,0.022180446721546357,0.02054690694909266,PTGER3/MYBPC3/FGF13/VEGFB/CKMT2/KCNE2/SNTB1/GHRL/GSTM2/DMD/CHRM3/SMAD5/RYR2/KCNJ12/NEDD4L/PRKD1/KIT/ADA/SCNN1B/KCNQ1/CHRM2/CHGA/TPM2/PGAM2/SCN2A/LMOD2/KCNE4/ADRA1B/EDN1/ADRB2/KCNJ8/ATP8A2,32
GO:0008217,regulation of blood pressure,21/828,203/18860,0.10344827586206896,2.3563218390804597,4.163345158405976,2.4483054666753315e-4,0.022612549290213363,0.020947186140144312,DRD5/RNLS/AR/NPR3/SGK1/KL/TAC4/ADM/SCPEP1/SCNN1B/KCNQ1/CHGA/SCNN1G/FFAR3/EDN1/POSTN/GUCA2B/ADRB2/KCNJ8/TTR/NPY,21
GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,26/828,281/18860,0.09252669039145907,2.107552392249901,4.008287103243925,2.900263824215453e-4,0.02609057847972025,0.024169066340312077,DRD5/PTGER3/APLP1/CHRM3/RAPGEF4/GNAZ/PTGDR2/HTR1E/GNAI1/ADM/SCTR/ADCY1/CHRM2/CHGA/PRKACB/FFAR3/PTH1R/GPR62/RAMP1/SSTR2/MC5R/ADRA1B/EDN1/ADRB2/S1PR3/PSAPL1,26
GO:0070633,transepithelial transport,8/828,40/18860,0.2,4.555555555555555,4.823699048879739,2.9378737136107687e-4,0.02609057847972025,0.024169066340312077,CLCNKA/SLC1A2/CLDN19/P2RY4/SLC9A4/PRKD1/SCNN1B/EDN1,8
GO:0071772,response to BMP,20/828,192/18860,0.10416666666666667,2.3726851851851856,4.096615596430154,3.1115435666803285e-4,0.026609459612832884,0.024649733050660535,GDF5/GPR155/COL2A1/RGMB/SMAD5/ACVR2B/PDCD4/RBPMS2/GPC3/GATA6/GREM2/BMPER/FST/SMAD9/TFAP2B/GATA5/SOSTDC1/DAND5/AMHR2/DKK1,20
GO:0071773,cellular response to BMP stimulus,20/828,192/18860,0.10416666666666667,2.3726851851851856,4.096615596430154,3.1115435666803285e-4,0.026609459612832884,0.024649733050660535,GDF5/GPR155/COL2A1/RGMB/SMAD5/ACVR2B/PDCD4/RBPMS2/GPC3/GATA6/GREM2/BMPER/FST/SMAD9/TFAP2B/GATA5/SOSTDC1/DAND5/AMHR2/DKK1,20
GO:0045776,negative regulation of blood pressure,9/828,51/18860,0.17647058823529413,4.019607843137255,4.627062106788104,3.35755888816482e-4,0.028191285355536614,0.026115060902395845,DRD5/RNLS/KL/TAC4/SCPEP1/FFAR3/GUCA2B/ADRB2/NPY,9
GO:0043583,ear development,23/828,238/18860,0.09663865546218488,2.201213818860878,3.9962089339574187,3.438178037602901e-4,0.02835268960294678,0.026264578091763514,KCNK2/LRIG1/ANKRD24/COL2A1/HPN/FREM2/BCL2L11/BMPER/LHFPL5/WDPCP/KCNQ1/GABRB3/FGF20/PTK7/SOX2/SIX4/VANGL2/NTN1/GABRB2/INSIG1/EDN1/ATP8A2/SIX1,23
GO:0010975,regulation of neuron projection development,36/828,448/18860,0.08035714285714286,1.830357142857143,3.8115884219556464,3.7042948038947774e-4,0.029644582811527348,0.02746132628525613,FGF13/ROBO3/FZD4/OBSL1/PACSIN1/PTPRS/DMD/DBN1/EPHB3/NIN/PAK3/ULK1/NEDD4L/ULK2/ZFYVE27/SERPINI1/RAB17/PRKD1/CUX2/MT3/FIGNL2/CSMD3/TOX/NEFL/PTK7/RET/ATP1B2/DENND5A/KIF1A/FUT9/CHODL/NTN1/KIF26A/ATP8A2/CAMK2B/DKK1,36
GO:0048839,inner ear development,21/828,210/18860,0.1,2.2777777777777777,3.990047901286904,3.8820636896508e-4,0.029644582811527348,0.02746132628525613,KCNK2/LRIG1/ANKRD24/COL2A1/HPN/FREM2/BMPER/LHFPL5/WDPCP/KCNQ1/GABRB3/FGF20/PTK7/SOX2/SIX4/VANGL2/NTN1/GABRB2/INSIG1/ATP8A2/SIX1,21
GO:0072001,renal system development,29/828,334/18860,0.08682634730538923,1.97771124417831,3.8631855030570534,3.8907750530520153e-4,0.029644582811527348,0.02746132628525613,NPHS1/ERBB4/PDGFD/SMAD5/ACVR2B/FREM2/GPC3/WNT6/LAMB2/ACAT1/BCL2L11/COL4A4/BMPER/WDPCP/IRX3/IRX2/PTK7/RET/SIX4/VANGL2/ZBTB16/TMEM59L/KLHL3/GLIS2/TFAP2B/EDN1/NID1/KCNJ8/SIX1,29
GO:0098719,sodium ion import across plasma membrane,7/828,32/18860,0.21875,4.982638888888889,4.831660089498682,0.00039386065986078353,0.029644582811527348,0.02746132628525613,SLC5A2/SLC9A4/NEDD4L/SLC9A7/SCNN1B/SCNN1G/SLC9A3,7
GO:0010038,response to metal ion,30/828,351/18860,0.08547008547008547,1.9468186134852803,3.836908273684838,4.056699940073352e-4,0.029644582811527348,0.02746132628525613,FGA/FGB/FGG/PDCD6/SLC41A1/KCNMB2/MT1F/NFATC2/ALAD/BNIP3/RYR2/PRKAA2/MT1X/MT1B/MT1M/MT1G/MT3/KIT/MT1E/ADCY1/GABRB3/ABCC8/TF/MT2A/CPNE4/MT1H/PGAM2/KCNJ10/EDN1/TRPV6,30
GO:0009101,glycoprotein biosynthetic process,27/828,303/18860,0.0891089108910891,2.0297029702970297,3.8719696563287247,4.0717339682160285e-4,0.029644582811527348,0.02746132628525613,XYLT2/VEGFB/HS3ST4/B3GAT1/ST3GAL1/CHST3/B3GALNT1/MAN2A2/IL33/ITM2A/ST3GAL6/ABCA2/TMTC4/NDST3/HS6ST3/NECAB3/PMM1/CHST11/ST8SIA5/CWH43/VANGL2/GCNT2/FUT9/RAMP1/CSGALNACT1/GALNT14/GXYLT2,27
GO:0046883,regulation of hormone secretion,25/828,272/18860,0.09191176470588236,2.093545751633987,3.8927599829831645,4.158350704136317e-4,0.029644582811527348,0.02746132628525613,FGA/FGB/FGG/PDE8B/MYRIP/CCKAR/GHRL/CHRM3/RAPGEF4/GNAZ/OXCT1/SIRT4/PRKD1/GNAI1/CELA2A/SIDT2/C1QTNF3/PLA2G6/ABCC8/CHGA/FFAR3/F2/TFAP2B/EDN1/KCNJ11,25
