"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CHRNA4",-0.0552968101602209,1.94611108510682,-0.527573913583602,0.599431942988091,0.766601689903278,-6.67661081827749
"YIPF3",-0.0347986438614516,6.11101805223043,-0.527524115076217,0.599466336227093,0.766601689903278,-6.67663704033222
"LOC100128023",-0.0377810156612091,1.76380159725062,-0.527493282391362,0.599487631216351,0.766601689903278,-6.67665327445433
"XLOC_012506",0.0554622004700929,1.67454005525831,0.52747240017889,0.599502053982935,0.766601689903278,-6.67666426888774
"XLOC_009312",0.0140945835150914,1.70816178753141,0.527429923044217,0.599531392260176,0.766601689903278,-6.67668663166187
"XLOC_004504",-0.0146824144297744,1.52264771722833,-0.527411595840512,0.599544050771548,0.766601689903278,-6.67669627976272
"XLOC_009416",-0.0418847526801884,1.88993059440345,-0.527334807939142,0.59959708914904,0.766601689903278,-6.67673670006636
"PRSS38",-0.0606322071399719,2.1781541314849,-0.527333059680584,0.599598296718661,0.766601689903278,-6.67673762026237
"OR5T1",-0.0522239159723277,1.93982858844417,-0.527325471726951,0.599603537937145,0.766601689903278,-6.67674161414725
"XLOC_000311",-0.0427368512663044,1.74696786163188,-0.527305507031371,0.599617328229549,0.766601689903278,-6.67675212220158
"ABLIM1",-0.0505843428096338,7.45964033640074,-0.527294305987646,0.599625065234585,0.766601689903278,-6.67675801749435
"LOC100505957",0.063910999234595,2.08613245487444,0.527288721875462,0.599628922419528,0.766601689903278,-6.67676095645763
"XLOC_005281",-0.018061191193846,1.70810520225488,-0.527242613919925,0.599660771593428,0.766601689903278,-6.67678522226641
"XLOC_000225",-0.00778835275759127,1.44891487486195,-0.527214264802086,0.599680354198532,0.766601689903278,-6.67680014086503
"ZNF518A",-0.0370813900006883,5.1756110241314,-0.527153216050066,0.599722525601057,0.766622252386423,-6.67683226480004
"C19orf63",0.021551356623644,7.09043739365642,0.52700569145124,0.599824438654005,0.766719177206903,-6.67690987720576
"ABCA11P",-0.0523897411691583,3.76033472776061,-0.526943836620156,0.599867171635857,0.766740450593013,-6.6769424124998
"XLOC_002058",0.0395621961957644,1.7467103053639,0.526787602794712,0.599975113482806,0.766845067413243,-6.6770245737439
"POM121L1P",-0.0431524874244889,2.22062549860621,-0.526722260850465,0.600020260850504,0.766868270767155,-6.67705892901477
"XLOC_l2_008043",-0.0374640774861661,1.65318385262639,-0.526685795560416,0.60004545686303,0.766868270767155,-6.67707809977587
"XLOC_001720",0.0816262274504358,2.52309813043773,0.526606893116639,0.600099976872789,0.766870053991789,-6.67711957635636
"XLOC_011143",0.0280328949269071,1.73272928455871,0.526595203239607,0.600108054538524,0.766870053991789,-6.67712572083969
"HIST2H2AC",-0.0368048069494433,7.67591619901238,-0.526570483200395,0.600125136167931,0.766870053991789,-6.67713871384711
"XLOC_006182",0.00861183490321937,1.58314957481696,0.526490283653073,0.600180555868454,0.766907525364674,-6.67718086306487
"KCNIP1",-0.0594473575476964,2.06450664759355,-0.526060933566554,0.600477286679074,0.767253326127158,-6.67740640152305
"XLOC_001596",0.0267676491724966,1.5678822635001,0.52571676585767,0.600715195457314,0.767492817797593,-6.677587061683
"PRINS",0.0856744516399166,4.2110906496116,0.525706779500654,0.600722099258562,0.767492817797593,-6.67759230195994
"XLOC_006174",-0.0279211266533044,1.76689022176573,-0.525676448248517,0.600743068184226,0.767492817797593,-6.6776082174849
"LYPD6",0.0632348389283814,5.11789611308121,0.525575308250305,0.600812991810154,0.767516893561705,-6.67766128144821
"HEG1",-0.0698317873252741,6.00171055804025,-0.525573638158777,0.600814146467505,0.767516893561705,-6.67766215759097
"XLOC_005195",0.0526027141450269,1.74383224411036,0.525507880280565,0.600859610548443,0.767541608049972,-6.67769665247968
"XLOC_000401",-0.0502079612985065,3.0844479064528,-0.525418076701645,0.600921702055387,0.767557003179453,-6.67774375420572
"XLOC_002865",-0.0780517733214168,2.02509019727354,-0.525414900038099,0.600923898501186,0.767557003179453,-6.67774542021061
"XLOC_003504",0.0247545716396358,1.54844709557894,0.525304278206663,0.601000388249122,0.767617517712332,-6.67780342972483
"XLOC_l2_009887",-0.0403181670986141,2.40605632974479,-0.525270831696775,0.601023515807839,0.767617517712332,-6.67782096651489
"XLOC_012895",0.0475403350662575,3.76520408588339,0.52505216162662,0.601174731678556,0.767726649757014,-6.67793559306426
"XLOC_004046",0.0356468878812766,1.61505346232835,0.525034179065867,0.60118716785354,0.767726649757014,-6.67794501739046
"RAB33B",-0.0332734698680821,1.85731951807354,-0.525033937873272,0.601187334655579,0.767726649757014,-6.67794514379285
"XLOC_003460",0.0212927572951449,1.65823828787983,0.524943813154733,0.601249663878767,0.767772882683115,-6.67799237163813
"GNASAS",0.0455473710290066,3.22835048778894,0.524881074596355,0.601293054905779,0.767794929288335,-6.67802524362884
"RBFOX3",0.0619469988654084,3.68546341974949,0.524841996923881,0.601320082401364,0.767796080188186,-6.6780457164817
"GRM4",-0.0310251401002655,1.84223995947983,-0.524639731468218,0.601459985268425,0.767899458526348,-6.6781516594923
"FAM115A",0.0399343953676512,4.64803830588603,0.524636756962192,0.601462042785139,0.767899458526348,-6.67815321718279
"DMGDH",-0.0399692968761567,1.95916650850071,-0.524611613610505,0.601479435001293,0.767899458526348,-6.67816638391297
"XLOC_007148",-0.0276108383900497,1.73131281669073,-0.524496189242898,0.601559279579764,0.767968032506086,-6.67822681974921
"ADCY8",-0.0468629492265578,1.60355236333592,-0.524292197600537,0.601700402335577,0.76811482662951,-6.67833359686529
"LOC100507118",0.0450785298139209,1.59830261592769,0.5241882787973,0.601772299907333,0.768165522378227,-6.67838797614085
"LOC100507501",0.0561807405308099,3.2747086500247,0.524159238976627,0.601792392191164,0.768165522378227,-6.67840317036616
"XLOC_l2_015068",-0.0476702611284709,1.75392172525441,-0.523905964465012,0.601967642711054,0.768346008966219,-6.67853565333671
"XLOC_003400",-0.0272659026016977,1.70044464040787,-0.52387932368787,0.601986077870124,0.768346008966219,-6.67854958491609
"XLOC_006928",-0.020396524692105,1.54776267014455,-0.523833230034645,0.602017974844378,0.768353350331216,-6.67857368755976
"XLOC_008558",-0.0841747590215376,2.81101882595535,-0.523468336682342,0.602270509812767,0.768642278298415,-6.67876441818269
"XLOC_005869",0.0367262013882492,1.96510592076077,0.523368761010747,0.602339432492648,0.768696857829336,-6.67881644371874
"AKAP1",-0.0302484645241439,7.1919396213575,-0.523281206120643,0.602400037819998,0.768711527790944,-6.67886218061471
"XLOC_003927",-0.0598893496560735,1.63142181336576,-0.52327657679178,0.602403242310652,0.768711527790944,-6.67886459867073
"XLOC_l2_015143",0.0696819258343955,1.87955732621611,0.52305088175783,0.602559481296793,0.768877514495686,-6.67898246112403
"CDRT15P2",0.0470572002819694,1.91289464121901,0.522996191378433,0.602597343904096,0.768892442803646,-6.67901101393799
"XLOC_010841",0.0277374097641359,1.56532996581057,0.52291020740258,0.602656873542082,0.768911101174709,-6.67905589855719
"TRIM4",0.0223208585023764,6.3760668882934,0.522867875246265,0.602686182530422,0.768911101174709,-6.67907799373704
"PPP1R18",0.0592115076783788,4.51920996125442,0.522861698329706,0.60269045922007,0.768911101174709,-6.67908121761723
"LOC644450",0.0891701844577835,4.76248131451043,0.52273502866581,0.602778164119312,0.768989611353461,-6.67914732120462
"XLOC_l2_013416",-0.0170249076120961,1.61433060357869,-0.522670127747985,0.602823103185225,0.769013558901219,-6.67918118411542
"XLOC_013589",0.0789065018173991,3.54315757176139,0.522593456488464,0.602876194322808,0.769027626202238,-6.67922118298171
"MIR205HG",-0.0483670962355267,1.57709160705619,-0.522578622215084,0.602886466587497,0.769027626202238,-6.67922892124737
"PVRL3-AS1",-0.0550942851248539,2.49816798022652,-0.522436607504675,0.6029848113495,0.769092355488402,-6.67930299187295
"KIF3C",0.0373288165016072,2.46270870778867,0.522404044395247,0.603007362244207,0.769092355488402,-6.67931997300153
"XLOC_007465",-0.0384139007142432,1.83059832238271,-0.522391972355205,0.603015722579412,0.769092355488402,-6.67932626810595
"LOC730668",-0.0474815121928251,1.80411302587905,-0.522188454986105,0.603156673917879,0.769180269400924,-6.67943237285383
"XLOC_007557",-0.0806027352476324,2.19156784698639,-0.522184023099533,0.603159743506549,0.769180269400924,-6.67943468298254
"DHX29",0.0238676101199031,5.84593479102732,0.522173993918395,0.603166689888796,0.769180269400924,-6.67943991063907
"WT1",-0.00835067679172141,1.65137088839867,-0.522139429452151,0.603190630110351,0.769180269400924,-6.6794579264172
"XLOC_010731",-0.0442561786982929,1.81697127686423,-0.522103496155253,0.603215518881281,0.769180269400924,-6.67947665440608
"LMLN",0.0420478840962488,2.16545101238791,0.521363364016782,0.60372826748861,0.769774874456052,-6.67986211762449
"LOC100130627",-0.0279213211279719,1.57835413284625,-0.521354782142955,0.603734214010397,0.769774874456052,-6.6798665839099
"H2BFWT",-0.017413725511602,1.69746762460104,-0.521179035123278,0.60385599792684,0.76987093523064,-6.67995803231303
"PRRT2",-0.0627378931011826,4.64216965799401,-0.521140050692239,0.603883013719749,0.76987093523064,-6.6799783133699
"CCDC82",0.0232605266516206,5.46469003735711,0.521132646533821,0.603888144784834,0.76987093523064,-6.67998216510052
"NAIP",0.0555111648900439,3.91839132646841,0.521081453984612,0.603923621653148,0.769882765503089,-6.68000879458318
"MGC34034",-0.0209382205849498,1.57426578405962,-0.520977233240261,0.603995850462134,0.769911842791383,-6.68006300039764
"DCAF8L1",-0.0180093664528806,1.5354693635285,-0.520972938065375,0.603998827261309,0.769911842791383,-6.68006523411219
"USP28",-0.0458823908761059,2.74774378046334,-0.520792886034319,0.604123619557094,0.770001992593442,-6.68015885410254
"XLOC_001719",0.0297247746050018,1.68550484827563,0.520776952190474,0.6041346637173,0.770001992593442,-6.68016713752935
"C14orf91",0.0410094135998402,1.758361669913,0.520757489633319,0.604148153845774,0.770001992593442,-6.68017725506486
"TUBB2B",0.0745157575435282,2.55261763512584,0.520675992320768,0.604204643771647,0.770002536201671,-6.68021961705425
"XLOC_012318",-0.026629355744429,1.55010774931248,-0.520647538679458,0.604224367005674,0.770002536201671,-6.68023440559796
"XLOC_l2_014048",0.0648151105660033,2.81085119581787,0.52064347459496,0.60422718413457,0.770002536201671,-6.68023651780666
"XLOC_010503",0.0550817734393858,1.95818759647262,0.520547426925544,0.604293763898869,0.770037034559105,-6.68028643147555
"XLOC_010525",-0.0463529009305321,2.31199286162418,-0.520528823434486,0.604306660134635,0.770037034559105,-6.68029609820699
"BDNF",0.0531054236620736,1.88884800122011,0.520490347911477,0.604333332379137,0.770037633192772,-6.68031608974037
"TTC33",0.0650174105481405,3.12253432159821,0.52045034803096,0.604361061920433,0.770039578916873,-6.68033687176137
"XLOC_006829",-0.0379210961483838,1.76393817497149,-0.520353909098098,0.604427919702233,0.770091377100894,-6.68038697029206
"XLOC_005616",0.0146751683620818,1.5413186937137,0.520137806358155,0.604577748575279,0.770248878273303,-6.68049919886243
"XLOC_000539",0.0363014521569294,1.71924665557618,0.520005483284358,0.604669499526757,0.77033237610943,-6.6805678953283
"XLOC_l2_003052",-0.0533775132664704,1.94937276519315,-0.519961039516265,0.604700317639044,0.770338243303837,-6.68059096473572
"XLOC_l2_007656",-0.0790804298209986,6.76935240317167,-0.519861658902934,0.604769232555967,0.770374511235766,-6.68064254310792
"GNAT1",-0.0382710670689794,1.7197744366645,-0.519844379713027,0.604781215078275,0.770374511235766,-6.68065150998016
"XLOC_005524",0.0151503868692906,1.49605437441603,0.51976020751272,0.604839587151255,0.770415472746233,-6.68069518611805
"CCDC22",-0.0212851672030459,6.11498840546676,-0.519645324165708,0.604919261076064,0.770483562800822,-6.68075478664502
"XLOC_l2_013857",0.0274602886116395,2.07245820494398,0.51958646038405,0.604960086161024,0.770502167465553,-6.68078531962063
"XLOC_000462",0.0573999469649258,2.30347067907252,0.519522400814122,0.605004516227871,0.770525361772684,-6.6808185437806
"XLOC_011740",-0.0642597681668144,2.37295137953079,-0.519404418067148,0.605086349929628,0.770596188755933,-6.68087972427512
"SNORD113-5",0.0131603482438376,1.67949716861301,0.519295098982349,0.605162178973304,0.770659362814381,-6.68093639987996
"ARMCX5",0.0215335683682945,6.38150436837991,0.519147317599608,0.605264694253724,0.770756514200903,-6.68101299713576
"CETN3",0.0314165894570637,5.79420884016704,0.519034345717344,0.605343067698968,0.770810288479592,-6.68107153752627
"XLOC_001869",0.0610459346539716,2.44896470919739,0.519010833157854,0.605359379954709,0.770810288479592,-6.68108371980394
"SLC2A7",-0.0601492521373843,1.96690872522251,-0.518945509104178,0.605404700732558,0.770834597510005,-6.68111756249022
"COMTD1",0.0254762923982259,8.42819785809097,0.518898349217806,0.605437420467978,0.770842860788187,-6.68114199216817
"XLOC_l2_007184",-0.0183409765618969,1.67588250690104,-0.518734034688338,0.605551428925649,0.770954615659446,-6.68122709286775
"RASAL1",0.0666576320172245,6.95997203467606,0.51869529794613,0.605578307566452,0.770955436785778,-6.68124715125023
"THOC2",-0.027116901022076,5.38903633801338,-0.518524424521176,0.605696879685881,0.771012617034184,-6.68133561396224
"XLOC_014029",0.0456371833144436,1.7492451151476,0.518515733791102,0.605702910622249,0.771012617034184,-6.68134011245851
"C10orf90",-0.0469234711979574,1.86789991506137,-0.518458355880703,0.605742728740094,0.771012617034184,-6.68136981053855
"ACCN5",-0.105130914412898,2.41548498868674,-0.51842868391579,0.605763320440305,0.771012617034184,-6.68138516709252
"LOC100505672",0.0438065926462481,1.68070182591206,0.518414377220312,0.605773249091068,0.771012617034184,-6.68139257112842
"LOC647979",-0.0261824155258834,6.74902418261849,-0.518403733287938,0.60578063588265,0.771012617034184,-6.68139807947069
"CCHCR1",-0.0214033868043773,6.42923013344915,-0.518329209402213,0.605832355930154,0.771045051148731,-6.6814366431886
"EFCAB1",-0.0373903583224242,1.83471609035365,-0.517979098564644,0.606075362073339,0.771280258798785,-6.68161774066225
"XLOC_013920",0.0286524038698122,1.5890249475374,0.517963717956584,0.606086038520167,0.771280258798785,-6.68162569361328
"LOC643923",-0.0189100147886927,1.68521484667021,-0.517923799627887,0.606113748223063,0.771280258798785,-6.68164633334962
"DUSP27",0.0598646651564043,1.94295430930336,0.517911704472421,0.606122144309172,0.771280258798785,-6.68165258682736
"XLOC_000213",0.037094844260039,1.75678950238254,0.517720083960499,0.606255168482024,0.771388206850343,-6.68175163976874
"XLOC_l2_003647",-0.0153036377321998,1.58164688715573,-0.517688047735598,0.606277409533136,0.771388206850343,-6.6817681964628
"SFTA3",-0.0505707047027979,1.7197566214836,-0.517676074334792,0.606285722125671,0.771388206850343,-6.68177438419473
"XLOC_003883",0.054811075368316,3.1067236573794,0.51753326652313,0.606384871165365,0.771449416897916,-6.68184817487195
"BLACE",0.0391097776948486,1.89777174895175,0.517531162241072,0.606386332188031,0.771449416897916,-6.68184926203115
"XLOC_013706",0.0109111982452339,1.62435290391871,0.517187956477572,0.606624644658323,0.771672628222969,-6.68202651762615
"THEG",0.055856781118016,2.22900344262469,0.5171654783136,0.60664025435728,0.771672628222969,-6.68203812285911
"RPS10",-0.0223022901050012,10.472618770447,-0.517165040511633,0.606640558385574,0.771672628222969,-6.68203834888656
"TMEM86A",0.0466621821807878,2.85183115385371,0.517025721861726,0.606737310709126,0.771762296014534,-6.6821102663721
"NAP1L4",-0.0353943784655879,4.32366207770199,-0.516946493948092,0.606792335088675,0.77177146075355,-6.6821511559253
"XLOC_005619",-0.0310896989363474,1.76134887395956,-0.516939721570796,0.60679703866107,0.77177146075355,-6.682154650863
"XLOC_011753",0.015987071452725,1.52450674585273,0.51685957779414,0.606852701627546,0.771780440279696,-6.68219600622842
"XLOC_l2_002311",-0.0157532093641237,1.63449280004404,-0.51685393302592,0.606856622226188,0.771780440279696,-6.68219891877181
"XLOC_011326",0.0249810528870578,1.74226401400428,0.516625511274744,0.607015283253924,0.771948814066654,-6.68231675155589
"KRTAP5-8",-0.0276776020170673,1.76756470555775,-0.516553252222844,0.607065478102148,0.771979241474077,-6.68235401607512
"XLOC_004617",0.029432379051098,1.5791718577136,0.516456218326177,0.607132885807256,0.771991564786994,-6.68240404902445
"C7orf61",0.0576958154450975,3.53153582534232,0.516368318736532,0.607193951019319,0.771991564786994,-6.68244936405842
"XLOC_l2_013554",0.00954385145191039,1.58425370994584,0.516343644616532,0.607211093017591,0.771991564786994,-6.68246208297598
